"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"240.1","2026-03-12"," 9:16:00 AM","2026-03-12"," 9:17:00 AM","CE","23500","Sell","65","354.15","349.55","","299.00"
"240.2","2026-03-12"," 9:16:00 AM","2026-03-12"," 9:17:00 AM","CE","23400","Buy","65","417.45","437.45","","1300.00"
"240.3","2026-03-12"," 9:16:00 AM","2026-03-12"," 9:17:00 AM","PE","23700","Sell","65","331.80","338.10","","-409.50"
"240.4","2026-03-12"," 9:16:00 AM","2026-03-12"," 9:17:00 AM","PE","23800","Buy","65","387.05","391.75","","305.50"
"241","2026-03-13"," 9:16:00 AM","2026-03-13"," 9:21:00 AM","","","","","","","21.87","-406.25"
"241.1","2026-03-13"," 9:16:00 AM","2026-03-13"," 9:21:00 AM","CE","23350","Sell","65","308.45","288.45","","1300.00"
"241.2","2026-03-13"," 9:16:00 AM","2026-03-13"," 9:21:00 AM","CE","23250","Buy","65","372.75","346.00","","-1738.75"
"241.3","2026-03-13"," 9:16:00 AM","2026-03-13"," 9:21:00 AM","PE","23550","Sell","65","285.45","295.05","","-624.00"
"241.4","2026-03-13"," 9:16:00 AM","2026-03-13"," 9:21:00 AM","PE","23650","Buy","65","341.85","351.95","","656.50"
"242","2026-03-16"," 9:16:00 AM","2026-03-16"," 9:17:00 AM","","","","","","","22.23","-458.25"
"242.1","2026-03-16"," 9:16:00 AM","2026-03-16"," 9:17:00 AM","CE","23050","Sell","65","273.35","253.35","","1300.00"
"242.2","2026-03-16"," 9:16:00 AM","2026-03-16"," 9:17:00 AM","CE","22950","Buy","65","339.35","307.45","","-2073.50"
"242.3","2026-03-16"," 9:16:00 AM","2026-03-16"," 9:17:00 AM","PE","23250","Sell","65","217.05","222.65","","-364.00"
"242.4","2026-03-16"," 9:16:00 AM","2026-03-16"," 9:17:00 AM","PE","23350","Buy","65","271.70","282.15","","679.25"
"243","2026-03-17"," 9:16:00 AM","2026-03-17"," 9:17:00 AM","","","","","","","21.10","965.25"
"243.1","2026-03-17"," 9:16:00 AM","2026-03-17"," 9:17:00 AM","CE","23300","Sell","65","148.20","128.20","","1300.00"
"243.2","2026-03-17"," 9:16:00 AM","2026-03-17"," 9:17:00 AM","CE","23200","Buy","65","225.55","216.35","","-598.00"
"243.3","2026-03-17"," 9:16:00 AM","2026-03-17"," 9:17:00 AM","PE","23500","Sell","65","147.85","146.75","","71.50"
"243.4","2026-03-17"," 9:16:00 AM","2026-03-17"," 9:17:00 AM","PE","23600","Buy","65","223.45","226.40","","191.75"
"244","2026-03-18"," 9:16:00 AM","2026-03-18"," 9:17:00 AM","","","","","","","18.92","-169.00"
"244.1","2026-03-18"," 9:16:00 AM","2026-03-18"," 9:17:00 AM","CE","23550","Sell","65","297.55","311.35","","-897.00"
"244.2","2026-03-18"," 9:16:00 AM","2026-03-18"," 9:17:00 AM","CE","23450","Buy","65","365.35","382.05","","1085.50"
"244.3","2026-03-18"," 9:16:00 AM","2026-03-18"," 9:17:00 AM","PE","23750","Sell","65","251.00","236.50","","942.50"
"244.4","2026-03-18"," 9:16:00 AM","2026-03-18"," 9:17:00 AM","PE","23850","Buy","65","307.25","287.25","","-1300.00"
"245","2026-03-19"," 9:16:00 AM","2026-03-19"," 9:17:00 AM","","","","","","","21.46","-195.00"
"245.1","2026-03-19"," 9:16:00 AM","2026-03-19"," 9:17:00 AM","CE","23250","Sell","65","279.80","259.80","","1300.00"
"245.2","2026-03-19"," 9:16:00 AM","2026-03-19"," 9:17:00 AM","CE","23150","Buy","65","347.65","322.05","","-1664.00"
"245.3","2026-03-19"," 9:16:00 AM","2026-03-19"," 9:17:00 AM","PE","23450","Sell","65","284.50","311.10","","-1729.00"
"245.4","2026-03-19"," 9:16:00 AM","2026-03-19"," 9:17:00 AM","PE","23550","Buy","65","340.25","369.45","","1898.00"
"246","2026-03-20"," 9:16:00 AM","2026-03-20"," 9:17:00 AM","","","","","","","21.89","624.00"
"246.1","2026-03-20"," 9:16:00 AM","2026-03-20"," 9:17:00 AM","CE","23100","Sell","65","300.60","320.60","","-1300.00"
"246.2","2026-03-20"," 9:16:00 AM","2026-03-20"," 9:17:00 AM","CE","23000","Buy","65","365.75","399.80","","2213.25"
"246.3","2026-03-20"," 9:16:00 AM","2026-03-20"," 9:17:00 AM","PE","23300","Sell","65","269.00","252.70","","1059.50"
"246.4","2026-03-20"," 9:16:00 AM","2026-03-20"," 9:17:00 AM","PE","23400","Buy","65","326.05","305.30","","-1348.75"
"247","2026-03-23"," 9:16:00 AM","2026-03-23"," 9:17:00 AM","","","","","","","24.40","-926.25"
"247.1","2026-03-23"," 9:16:00 AM","2026-03-23"," 9:17:00 AM","CE","22550","Sell","65","281.35","294.10","","-828.75"
"247.2","2026-03-23"," 9:16:00 AM","2026-03-23"," 9:17:00 AM","CE","22450","Buy","65","349.50","355.75","","406.25"
"247.3","2026-03-23"," 9:16:00 AM","2026-03-23"," 9:17:00 AM","PE","22750","Sell","65","276.10","256.10","","1300.00"
"247.4","2026-03-23"," 9:16:00 AM","2026-03-23"," 9:17:00 AM","PE","22850","Buy","65","332.60","304.85","","-1803.75"
