Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
264.1,2026-01-23,Friday,09:35:00,88.7,65,CE,25400.0,Buy,2026-01-23,Friday,09:36:00,90.45,113.75,1.9729425028184893,2026-01-27,,,Target Hit
264.2,2026-01-23,Friday,09:35:00,66.5,65,PE,25200.0,Buy,2026-01-23,Friday,09:36:00,69.8,214.49999999999983,4.9624060150375895,2026-01-27,,,Target Hit
265,2026-01-27,,09:35:00,24989.5,,,,,2026-01-27,,09:36:00,25020.55,234.0,,,234.0,0,Exit Condition Met For Trade
265.1,2026-01-27,Tuesday,09:35:00,54.55,65,CE,25100.0,Buy,2026-01-27,Tuesday,09:36:00,55.65,71.50000000000009,2.0164986251145764,2026-01-27,,,Target Hit
265.2,2026-01-27,Tuesday,09:35:00,50.25,65,PE,24900.0,Buy,2026-01-27,Tuesday,09:36:00,52.75,162.5,4.975124378109452,2026-01-27,,,Target Hit
266,2026-01-28,,09:35:00,25309.3,,,,,2026-01-28,,09:36:00,25313.1,191.75,,,191.75,0,Exit Condition Met For Trade
266.1,2026-01-28,Wednesday,09:35:00,212.9,65,CE,25400.0,Buy,2026-01-28,Wednesday,09:36:00,217.15,276.25,1.9962423673085956,2026-02-03,,,Target Hit
266.2,2026-01-28,Wednesday,09:35:00,174.55,65,PE,25200.0,Buy,2026-01-28,Wednesday,09:36:00,173.25,-84.50000000000074,-0.7447722715554347,2026-02-03,,,Exit Condition Met For Trade
267,2026-01-29,,09:35:00,25280.55,,,,,2026-01-29,,09:36:00,25261.5,126.75,,,126.75,0,Exit Condition Met For Trade
267.1,2026-01-29,Thursday,09:35:00,151.85,65,CE,25400.0,Buy,2026-01-29,Thursday,09:36:00,146.35,-357.5,-3.6219953901876853,2026-02-03,,,Exit Condition Met For Trade
267.2,2026-01-29,Thursday,09:35:00,149.3,65,PE,25200.0,Buy,2026-01-29,Thursday,09:36:00,156.75,484.24999999999926,4.989953114534487,2026-02-03,,,Target Hit
268,2026-01-30,,09:35:00,25261.4,,,,,2026-01-30,,09:36:00,25281.25,-204.75,,,0,-204.75,Exit Condition Met For Trade
268.1,2026-01-30,Friday,09:35:00,162.2,65,CE,25350.0,Buy,2026-01-30,Friday,09:36:00,165.45,211.25,2.003699136868064,2026-02-03,,,Target Hit
268.2,2026-01-30,Friday,09:35:00,141.4,65,PE,25150.0,Buy,2026-01-30,Friday,09:36:00,135.0,-416.00000000000034,-4.52616690240453,2026-02-03,,,Exit Condition Met For Trade
